match_id,team1,team2,winner,toss_winner,toss_decision,bat_first,venue,date,event,is_val_2022,is_val_2024
1436890,Sri Lanka,West Indies,West Indies,West Indies,field,Sri Lanka,"""Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota""",2024-06-26,West Indies Women tour of Sri Lanka,False,False
1436891,Sri Lanka,West Indies,West Indies,West Indies,field,Sri Lanka,"""Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota""",2024-06-28,West Indies Women tour of Sri Lanka,False,False
1434291,South Africa,India,South Africa,India,field,South Africa,"""MA Chidambaram Stadium, Chepauk, Chennai""",2024-07-05,South Africa Women tour of India,False,False
1398277,England,New Zealand,England,New Zealand,field,England,"""The Rose Bowl, Southampton""",2024-07-06,New Zealand Women tour of England,False,False
1434293,South Africa,India,India,India,field,South Africa,"""MA Chidambaram Stadium, Chepauk, Chennai""",2024-07-09,South Africa Women tour of India,False,False
1398278,England,New Zealand,England,New Zealand,field,England,"""County Ground, Hove""",2024-07-09,New Zealand Women tour of England,False,False
1398279,New Zealand,England,England,England,field,New Zealand,"""St Lawrence Ground, Canterbury""",2024-07-11,New Zealand Women tour of England,False,False
1398280,New Zealand,England,England,New Zealand,bat,New Zealand,"""Kennington Oval, London""",2024-07-13,New Zealand Women tour of England,False,False
1398281,England,New Zealand,England,New Zealand,field,England,"""Lord's, London""",2024-07-17,New Zealand Women tour of England,False,False
1426757,Pakistan,India,India,Pakistan,bat,Pakistan,Rangiri Dambulla International Stadium,2024-07-19,Women's Asia Cup,False,False
1426759,Bangladesh,Sri Lanka,Sri Lanka,Bangladesh,bat,Bangladesh,Rangiri Dambulla International Stadium,2024-07-20,Women's Asia Cup,False,False
1426769,Pakistan,Sri Lanka,Sri Lanka,Sri Lanka,field,Pakistan,Rangiri Dambulla International Stadium,2024-07-26,Women's Asia Cup,False,False
1426768,Bangladesh,India,India,Bangladesh,bat,Bangladesh,Rangiri Dambulla International Stadium,2024-07-26,Women's Asia Cup,False,False
1426770,India,Sri Lanka,Sri Lanka,India,bat,India,Rangiri Dambulla International Stadium,2024-07-28,Women's Asia Cup,False,False
1430812,Ireland,Sri Lanka,Sri Lanka,Sri Lanka,field,Ireland,"""Pembroke Cricket Club, Sandymount, Dublin""",2024-08-11,Sri Lanka Women tour of Ireland,False,False
1430813,Ireland,Sri Lanka,Ireland,Ireland,bat,Ireland,"""Pembroke Cricket Club, Sandymount, Dublin""",2024-08-13,Sri Lanka Women tour of Ireland,False,False
1444551,Scotland,Netherlands,Scotland,Netherlands,field,Scotland,"""VRA Ground, Amstelveen""",2024-08-16,Netherlands Women's T20I Tri-Series,False,False
1430820,England,Ireland,England,Ireland,field,England,"""Castle Avenue, Dublin""",2024-09-14,England Women tour of Ireland,False,False
1430821,England,Ireland,Ireland,Ireland,field,England,"""Castle Avenue, Dublin""",2024-09-15,England Women tour of Ireland,False,False
1449011,South Africa,Pakistan,South Africa,Pakistan,field,South Africa,Multan Cricket Stadium,2024-09-16,South Africa Women tour of Pakistan,False,False
1449012,Pakistan,South Africa,Pakistan,South Africa,field,Pakistan,Multan Cricket Stadium,2024-09-18,South Africa Women tour of Pakistan,False,False
1426617,New Zealand,Australia,Australia,New Zealand,bat,New Zealand,"""Great Barrier Reef Arena, Mackay""",2024-09-19,New Zealand Women tour of Australia,False,False
1449013,Pakistan,South Africa,South Africa,South Africa,field,Pakistan,Multan Cricket Stadium,2024-09-20,South Africa Women tour of Pakistan,False,False
1426618,Australia,New Zealand,Australia,Australia,bat,Australia,"""Great Barrier Reef Arena, Mackay""",2024-09-22,New Zealand Women tour of Australia,False,False
1426619,New Zealand,Australia,Australia,New Zealand,bat,New Zealand,"""Allan Border Field, Brisbane""",2024-09-24,New Zealand Women tour of Australia,False,False
1432423,Pakistan,Sri Lanka,Pakistan,Pakistan,bat,Pakistan,Sharjah Cricket Stadium,2024-10-03,ICC Women's T20 World Cup,False,True
1432422,Bangladesh,Scotland,Bangladesh,Bangladesh,bat,Bangladesh,Sharjah Cricket Stadium,2024-10-03,ICC Women's T20 World Cup,False,True
1432425,New Zealand,India,New Zealand,New Zealand,bat,New Zealand,Dubai International Cricket Stadium,2024-10-04,ICC Women's T20 World Cup,False,True
1432424,West Indies,South Africa,South Africa,South Africa,field,West Indies,Dubai International Cricket Stadium,2024-10-04,ICC Women's T20 World Cup,False,True
1432427,England,Bangladesh,England,England,bat,England,Sharjah Cricket Stadium,2024-10-05,ICC Women's T20 World Cup,False,True
1432426,Sri Lanka,Australia,Australia,Sri Lanka,bat,Sri Lanka,Sharjah Cricket Stadium,2024-10-05,ICC Women's T20 World Cup,False,True
1432428,Pakistan,India,India,Pakistan,bat,Pakistan,Dubai International Cricket Stadium,2024-10-06,ICC Women's T20 World Cup,False,True
1432429,Scotland,West Indies,West Indies,Scotland,bat,Scotland,Dubai International Cricket Stadium,2024-10-06,ICC Women's T20 World Cup,False,True
1432430,South Africa,England,England,South Africa,bat,South Africa,Sharjah Cricket Stadium,2024-10-07,ICC Women's T20 World Cup,False,True
1432431,Australia,New Zealand,Australia,Australia,bat,Australia,Sharjah Cricket Stadium,2024-10-08,ICC Women's T20 World Cup,False,True
1432432,South Africa,Scotland,South Africa,South Africa,bat,South Africa,Dubai International Cricket Stadium,2024-10-09,ICC Women's T20 World Cup,False,True
1432433,India,Sri Lanka,India,India,bat,India,Dubai International Cricket Stadium,2024-10-09,ICC Women's T20 World Cup,False,True
1432434,Bangladesh,West Indies,West Indies,West Indies,field,Bangladesh,Sharjah Cricket Stadium,2024-10-10,ICC Women's T20 World Cup,False,True
1432435,Pakistan,Australia,Australia,Australia,field,Pakistan,Dubai International Cricket Stadium,2024-10-11,ICC Women's T20 World Cup,False,True
1432437,Bangladesh,South Africa,South Africa,Bangladesh,bat,Bangladesh,Dubai International Cricket Stadium,2024-10-12,ICC Women's T20 World Cup,False,True
1432436,Sri Lanka,New Zealand,New Zealand,Sri Lanka,bat,Sri Lanka,Sharjah Cricket Stadium,2024-10-12,ICC Women's T20 World Cup,False,True
1432439,Australia,India,Australia,Australia,bat,Australia,Sharjah Cricket Stadium,2024-10-13,ICC Women's T20 World Cup,False,True
1432438,Scotland,England,England,Scotland,bat,Scotland,Sharjah Cricket Stadium,2024-10-13,ICC Women's T20 World Cup,False,True
1432440,New Zealand,Pakistan,New Zealand,New Zealand,bat,New Zealand,Dubai International Cricket Stadium,2024-10-14,ICC Women's T20 World Cup,False,True
1432441,England,West Indies,West Indies,West Indies,field,England,Dubai International Cricket Stadium,2024-10-15,ICC Women's T20 World Cup,False,True
1432442,Australia,South Africa,South Africa,South Africa,field,Australia,Dubai International Cricket Stadium,2024-10-17,ICC Women's T20 World Cup,False,True
1432443,New Zealand,West Indies,New Zealand,New Zealand,bat,New Zealand,Sharjah Cricket Stadium,2024-10-18,ICC Women's T20 World Cup,False,True
1432444,New Zealand,South Africa,New Zealand,South Africa,field,New Zealand,Dubai International Cricket Stadium,2024-10-20,ICC Women's T20 World Cup,False,True
1432225,South Africa,England,England,England,field,South Africa,"""Buffalo Park, East London""",2024-11-24,England Women tour of South Africa,False,False
1432226,England,South Africa,England,South Africa,field,England,"""Willowmoore Park, Benoni""",2024-11-27,England Women tour of South Africa,False,False
1432227,South Africa,England,England,England,field,South Africa,"""SuperSport Park, Centurion""",2024-11-30,England Women tour of South Africa,False,False
1458414,Ireland,Bangladesh,Ireland,Ireland,bat,Ireland,Sylhet Stadium,2024-12-05,Ireland Women tour of Bangladesh,False,False
1458415,Ireland,Bangladesh,Ireland,Ireland,bat,Ireland,Sylhet Stadium,2024-12-07,Ireland Women tour of Bangladesh,False,False
1458416,Bangladesh,Ireland,Ireland,Ireland,field,Bangladesh,Sylhet Stadium,2024-12-09,Ireland Women tour of Bangladesh,False,False
1459891,India,West Indies,India,West Indies,field,India,"""Dr DY Patil Sports Academy, Navi Mumbai""",2024-12-15,West Indies Women tour of India,False,False
1459892,India,West Indies,West Indies,West Indies,field,India,"""Dr DY Patil Sports Academy, Navi Mumbai""",2024-12-17,West Indies Women tour of India,False,False
1459893,India,West Indies,India,West Indies,field,India,"""Dr DY Patil Sports Academy, Navi Mumbai""",2024-12-19,West Indies Women tour of India,False,False
1426626,Australia,England,Australia,England,field,Australia,Sydney Cricket Ground,2025-01-20,Women's Ashes,False,False
1426627,Australia,England,Australia,England,field,Australia,"""Manuka Oval, Canberra""",2025-01-23,Women's Ashes,False,False
1426628,Australia,England,Australia,Australia,bat,Australia,Adelaide Oval,2025-01-25,Women's Ashes,False,False
1468402,Bangladesh,West Indies,West Indies,Bangladesh,bat,Bangladesh,"""Warner Park, Basseterre, St Kitts""",2025-01-27,Bangladesh Women tour of West Indies,False,False
1468403,West Indies,Bangladesh,West Indies,Bangladesh,field,West Indies,"""Warner Park, Basseterre, St Kitts""",2025-01-29,Bangladesh Women tour of West Indies,False,False
1468404,Bangladesh,West Indies,West Indies,West Indies,field,Bangladesh,"""Warner Park, Basseterre, St Kitts""",2025-01-31,Bangladesh Women tour of West Indies,False,False
1443571,New Zealand,Sri Lanka,Sri Lanka,New Zealand,bat,New Zealand,"""Hagley Oval, Christchurch""",2025-03-14,Sri Lanka Women tour of New Zealand,False,False
1443572,Sri Lanka,New Zealand,New Zealand,New Zealand,field,Sri Lanka,"""Hagley Oval, Christchurch""",2025-03-16,Sri Lanka Women tour of New Zealand,False,False
1443574,New Zealand,Australia,Australia,New Zealand,bat,New Zealand,"""Eden Park, Auckland""",2025-03-21,Australia Women tour of New Zealand,False,False
1443575,Australia,New Zealand,Australia,Australia,bat,Australia,"""Bay Oval, Mount Maunganui""",2025-03-23,Australia Women tour of New Zealand,False,False
1443576,Australia,New Zealand,Australia,New Zealand,field,Australia,"""Sky Stadium, Wellington""",2025-03-26,Australia Women tour of New Zealand,False,False
1448391,West Indies,England,England,England,field,West Indies,"""St Lawrence Ground, Canterbury""",2025-05-21,West Indies Women tour of England,False,False
1448392,West Indies,England,England,England,field,West Indies,"""County Ground, Hove""",2025-05-23,West Indies Women tour of England,False,False
1448393,England,West Indies,England,West Indies,field,England,"""County Ground, Chelmsford""",2025-05-26,West Indies Women tour of England,False,False
1472537,South Africa,West Indies,South Africa,West Indies,field,South Africa,"""Three Ws Oval, Cave Hill, Barbados""",2025-06-20,South Africa Women tour of West Indies,False,False
1472538,South Africa,West Indies,West Indies,West Indies,field,South Africa,"""Three Ws Oval, Cave Hill, Barbados""",2025-06-22,South Africa Women tour of West Indies,False,False
1472539,South Africa,West Indies,West Indies,South Africa,bat,South Africa,"""Three Ws Oval, Cave Hill, Barbados""",2025-06-23,South Africa Women tour of West Indies,False,False
1448397,India,England,India,England,field,India,"""Trent Bridge, Nottingham""",2025-06-28,India Women tour of England,False,False
1448398,India,England,India,England,field,India,"""County Ground, Bristol""",2025-07-01,India Women tour of England,False,False
1448399,England,India,England,England,bat,England,"""Kennington Oval, London""",2025-07-04,India Women tour of England,False,False
1448400,England,India,India,England,bat,England,"""Old Trafford, Manchester""",2025-07-09,India Women tour of England,False,False
1448401,India,England,England,England,field,India,"""Edgbaston, Birmingham""",2025-07-12,India Women tour of England,False,False
1476992,Ireland,Pakistan,Ireland,Pakistan,field,Ireland,"""Clontarf Cricket Club Ground, Dublin""",2025-08-06,Pakistan Women tour of Ireland,False,False
1476993,Pakistan,Ireland,Ireland,Pakistan,bat,Pakistan,"""Clontarf Cricket Club Ground, Dublin""",2025-08-08,Pakistan Women tour of Ireland,False,False
1476994,Ireland,Pakistan,Pakistan,Ireland,bat,Ireland,"""Clontarf Cricket Club Ground, Dublin""",2025-08-10,Pakistan Women tour of Ireland,False,False
1498208,Netherlands,Ireland,Ireland,Netherlands,bat,Netherlands,"""Hazelaarweg, Rotterdam""",2025-08-21,ICC Women's T20 World Cup Europe Division 1 Qualifier,False,False
1498215,Netherlands,Ireland,Ireland,Netherlands,bat,Netherlands,"""Hazelaarweg, Rotterdam""",2025-08-26,ICC Women's T20 World Cup Europe Division 1 Qualifier,False,False
1510308,Netherlands,Scotland,Netherlands,Netherlands,bat,Netherlands,"""Terdthai Cricket Ground, Bangkok""",2025-11-28,ICC Women's Emerging Nations Trophy,False,False
1477591,South Africa,Ireland,South Africa,South Africa,bat,South Africa,"""Newlands, Cape Town""",2025-12-05,Ireland Women tour of South Africa,False,False
1477592,South Africa,Ireland,South Africa,South Africa,bat,South Africa,"""Boland Park, Paarl""",2025-12-07,Ireland Women tour of South Africa,False,False
1513735,Sri Lanka,India,India,India,field,Sri Lanka,"""Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam""",2025-12-21,Sri Lanka Women tour of India,False,False
1513736,Sri Lanka,India,India,India,field,Sri Lanka,"""Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam""",2025-12-23,Sri Lanka Women tour of India,False,False
1513737,Sri Lanka,India,India,India,field,Sri Lanka,"""Greenfield International Stadium, Thiruvananthapuram""",2025-12-26,Sri Lanka Women tour of India,False,False
1513738,India,Sri Lanka,India,Sri Lanka,field,India,"""Greenfield International Stadium, Thiruvananthapuram""",2025-12-28,Sri Lanka Women tour of India,False,False
1513739,India,Sri Lanka,India,Sri Lanka,field,India,"""Greenfield International Stadium, Thiruvananthapuram""",2025-12-30,Sri Lanka Women tour of India,False,False
1515214,Netherlands,Scotland,Netherlands,Netherlands,bat,Netherlands,"""Tribhuvan University International Cricket Ground, Kirtipur""",2026-01-20,Women's T20 World Cup Qualifier,False,False
1515223,Bangladesh,Ireland,Bangladesh,Bangladesh,bat,Bangladesh,Mulpani Cricket Ground,2026-01-24,Women's T20 World Cup Qualifier,False,False
1515228,Scotland,Ireland,Scotland,Ireland,field,Scotland,"""Tribhuvan University International Cricket Ground, Kirtipur""",2026-01-28,Women's T20 World Cup Qualifier,False,False
